id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,number_of_listings
6.21561E+17,Cozy bunkbed in our living room,272046245,Naira,,Wexford/Maryvale,43.74482,-79.30851,Shared room,14,30,2,2023-02-06,0.08,17,280,0,,17
6.21761E+17,One Bedroom In The Heart Of Toronto,89086304,Din,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,257,1,104,2024-10-22,3.78,1,99,34,STR-2207-FTXDVC,1
6.21783E+17,2 BDR Newly Renovated Private Suite in Scarborough,457185798,Shabana,,Kennedy Park,43.72224,-79.26282,Entire home/apt,123,28,4,2023-07-31,0.14,1,160,0,,1
6.21827E+17,Tony05酒吧小屋,328390393,Finny,,Steeles,43.81574,-79.3113,Private room,32,28,36,2023-08-19,1.18,9,338,0,STR-2011-HDCKVJ,9
6.21866E+17,Tony09静谧之梦,328390393,Finny,,Steeles,43.81545,-79.31093,Private room,35,28,24,2023-01-31,0.79,9,365,0,STR-2011-HDCKVJ,9
6.21874E+17,Custom 4Bedroom Home In Upper Beach/Leslieville,429650589,Fannie,,Woodbine Corridor,43.66902,-79.3161,Entire home/apt,389,3,75,2024-10-28,2.66,1,167,29,STR-2212-HTRPHY,1
6.21898E+17,Modern Minimalist | 1 BR | Toronto Liberty Village,87705216,S,,Niagara,43.6398687,-79.4168477,Entire home/apt,,29,9,2024-09-30,0.36,1,0,4,,1
6.21928E+17,Tony08轻松小屋,328390393,Finny,,Steeles,43.81725,-79.31087,Private room,33,28,15,2024-10-01,0.5,9,365,2,STR-2011-HDCKVJ,9
6.2231E+17,Private cozy spacious room in Toronto near TTC,272046245,Naira,,Wexford/Maryvale,43.74507,-79.30835,Private room,25,30,1,2022-09-30,0.04,17,252,0,,17
6.22367E+17,Amazing centrally located cozy Annex Suite.,95278936,Liam,,Annex,43.66758,-79.40661,Entire home/apt,70,30,5,2024-10-26,0.18,5,35,2,,5
6.22457E+17,brand new Lower level suite,40636058,Hamidreza,,Hillcrest Village,43.79842998,-79.36258131,Entire home/apt,72,28,0,,,2,364,0,,2
6.33168E+17,"Cozy 1 Bed Condo - Front Str w/FREE Wi-Fi, Balcony",339842916,Olu,,Waterfront Communities-The Island,43.64237,-79.39345,Entire home/apt,185,29,0,,,19,365,0,,19
6.33269E+17,Colonial Charm Apartments,129830367,Melissa,,Church-Yonge Corridor,43.6675,-79.38264,Entire home/apt,304,2,45,2024-10-27,1.6,1,23,7,STR-2206-HMDDVK,1
6.3336E+17,Cozy 1 bed Condo on Yonge Street Downtown,339842916,Olu,,Church-Yonge Corridor,43.65263,-79.37843,Entire home/apt,103,29,0,,,19,365,0,,19
6.33449E+17,Downtown Lovely 2 Bedroom Condo,143586546,Victoria,,Little Portugal,43.641541,-79.424072,Entire home/apt,120,28,6,2024-09-29,0.32,1,365,3,Exempt,1
6.3345E+17,Downtown private washroom  / basement/B01,457676150,Guangrong,,Trinity-Bellwoods,43.649895,-79.40638,Private room,80,28,7,2024-04-14,0.27,8,39,1,,8
6.33492E+17,Basement Suite with King Bed & Private Access,39968732,Yan,,Stonegate-Queensway,43.62398,-79.49933,Entire home/apt,,3,50,2024-09-30,1.7,1,0,19,STR-2205-GTLKVH,1
6.33518E+17,Cheerful home in Toronto (North York),31650065,Youngjun,,Newtonbrook West,43.79197,-79.42754,Private room,74,2,28,2024-08-11,0.94,4,80,3,STR-2210-GFZXVF,4
6.33936E+17,Lovely 1-bedroom unit renting it for October,352070607,Sanela,,Clanton Park,43.73251,-79.44795,Entire home/apt,70,28,2,2022-10-31,0.08,2,251,0,,2
6.33967E+17,Two Bedroom Beach Apartment,119815014,Oakley,,The Beaches,43.67098323,-79.2884818,Entire home/apt,104,28,0,,,1,340,0,,1
6.34066E+17,1-bedroom apartment in Little Italy,162243848,Lauren,,Palmerston-Little Italy,43.65702,-79.41814,Entire home/apt,,2,53,2024-10-13,1.98,1,0,14,STR-2206-HMSKVK,1
6.34089E+17,"BIG 4K TV Bedroom, Desk, Storage (lower level)",71257392,Dee &,,O'Connor-Parkview,43.69927,-79.30246,Private room,49,28,6,2023-12-20,0.23,5,193,1,,5
6.09384E+17,Entire 1 bedroom condo,6877109,Basilis,,Niagara,43.63872132,-79.41422413,Entire home/apt,200,4,4,2024-10-26,0.94,1,124,4,STR-2405-FRLRVQ,1
6.09502E+17,Adorable 3-bedroom - Entire unit with free parking,420539164,Yancyrani,,L'Amoreaux,43.78642,-79.31029,Entire home/apt,207,2,38,2024-11-02,1.23,3,4,6,STR-2111-GWWVHH,3
6.09903E+17,Spacious Master Bedroom w. En-suite Bathroom,450596621,Amir,,Mount Pleasant East,43.70648,-79.38886,Private room,107,28,37,2024-08-26,1.53,3,176,13,STR-2204-HXFHHL,3
6.10139E+17,"Clean Private Room in GreekTown. Bright, New! Wifi",129487451,Ashley,,Broadview North,43.68907,-79.34995,Private room,46,28,7,2024-09-15,0.24,25,268,3,,25
6.10197E+17,Large New 2BR  apt close to Downtown Toronto & YYZ,259497308,Paul,,Stonegate-Queensway,43.62856,-79.50036,Entire home/apt,180,2,100,2024-10-23,3.3,1,356,20,STR-2204-GVZPHH,1
6.10283E+17,1-Bedroom in the heart of St. Clair West,455402676,Bradley Brent,,Wychwood,43.67891,-79.43419,Private room,85,1,192,2024-10-23,7.33,1,351,77,STR-2208-GBGVHD,1
6.10377E+17,Private Room Prime Location Near Subway GreekTown!,129487451,Ashley,,Danforth East York,43.68866,-79.34732,Private room,44,28,13,2024-09-30,0.44,25,342,5,,25
6.10613E+17,Spacious 1 bedroom Condo with full amenities,338815166,Sleiman,,Niagara,43.63779284,-79.41314568,Entire home/apt,80,28,3,2024-01-21,0.21,6,121,1,,6
6.10685E+17,Private Cozy Suite in the Annex,52308107,Cristina,,Annex,43.67265,-79.40799,Private room,55,29,3,2023-08-31,0.1,3,162,0,,3
6.1079E+17,Spacious Upper-Beaches One Bedroom Unit w/ Parking,363403842,Michael,,East End-Danforth,43.6830463,-79.2914165,Entire home/apt,150,2,71,2024-10-20,2.37,1,78,12,STR-2204-GMFHHG,1
6.10923E+17,Main level 3-BR Bungalow w/parking In Greek Town,455265012,Aiqin,,Danforth East York,43.68709,-79.33587,Entire home/apt,250,28,43,2024-10-11,1.49,1,171,2,STR-2206-FTMRVC,1
6.11074E+17,Smurf 1 Bed Condo + Balcony 10mins Walk2CNtower,455561374,Sugito,,Waterfront Communities-The Island,43.64137,-79.40029,Entire home/apt,91,30,5,2024-05-03,0.19,7,181,1,,7
6.11401E+17,"Large private room with own bathroom for 1-2,cat",102557743,Yaroslav,,Newtonbrook West,43.78998,-79.44307,Private room,45,30,4,2024-07-13,0.14,5,89,1,,5
6.11415E+17,Comfy Renovated Hideaway on Picturesque Block,13705912,Jacqueline,,Roncesvalles,43.64884,-79.44599,Private room,240,3,63,2024-09-26,2.14,1,15,15,STR-2205-JGLKVM,1
6.11423E+17,Junction Elegance 3 Bedroom House,346353325,Ana,,Runnymede-Bloor West Village,43.66434,-79.48254,Entire home/apt,235,28,2,2023-03-20,0.08,1,365,0,,1
6.1152E+17,Breeze Sunset Studio + Balcony 8mins Walk2CNtower,455561374,Sugito,,Waterfront Communities-The Island,43.641029,-79.401039,Entire home/apt,84,30,0,,,7,126,0,,7
6.11621E+17,Large Private Room. Central. New! Wifi. Laundry.,129487451,Ashley,,Broadview North,43.68862,-79.3495,Private room,52,28,7,2024-07-19,0.24,25,361,2,,25
6.11714E+17,Beautiful 4 Bedroom Home with parking,31402074,Maria,,Guildwood,43.74511,-79.20009,Entire home/apt,400,4,17,2024-09-23,0.6,1,67,4,STR-2204-FJBVHB,1
6.11762E+17,Sheppard-Leslie Private Room + Free Parking #1,75608217,Stephanie,,St.Andrew-Windfields,43.76524,-79.36552,Private room,37,28,7,2024-08-03,0.24,5,275,3,,5
6.12177E+17,Toronto Leslieville / Beaches 2 Bedroom Apartment,120470435,Ali Ayman Mohamed Mohamed,,Greenwood-Coxwell,43.66747561,-79.32390412,Entire home/apt,155,2,15,2024-06-23,0.52,1,30,6,STR-2204-HFMPHJ,1
6.12261E+17,Private bedroom in a house with equipped kitchen,151305987,Kostiantyn,,Newtonbrook East,43.78919,-79.41615,Private room,79,28,2,2022-12-16,0.08,5,0,0,,5
6.12262E+17,Bright large Private room with Work Space,7853342,Lola,,Little Portugal,43.64255,-79.42593,Private room,80,4,29,2024-10-31,1.61,1,64,14,STR-2304-HWMBHY,1
6.12323E+17,Cute 1Bed+1 Condo with Balcony Adjacent CN Tower,455561374,Sugito,,Waterfront Communities-The Island,43.63972,-79.39633,Entire home/apt,999,30,0,,,7,53,0,,7
6.1235E+17,Homey 3BR/2Bath Condo + Balcony 8mins Walk2CNtower,455561374,Sugito,,Waterfront Communities-The Island,43.641132,-79.401138,Entire home/apt,229,30,0,,,7,258,0,,7
6.12376E+17,Bright Cozy Lux 1B Condo walk to Union/Work ready,455561374,Sugito,,Waterfront Communities-The Island,43.641796,-79.381432,Entire home/apt,115,30,4,2024-10-12,0.15,7,245,1,,7
6.12465E+17,Spacious Bright 2bd Home,287643981,Pam,,Etobicoke West Mall,43.64085,-79.56891,Entire home/apt,76,28,2,2024-03-01,0.08,2,251,1,,2
6.12465E+17,New Cstm Bld-Extrmly Cozy Htd flrs+Fire Pit+GameRm,455082795,Natalie,,Dorset Park,43.75457042,-79.2868905,Entire home/apt,222,1,91,2024-10-29,3,3,164,21,STR-2403-JCQBHZ,3
6.12865E+17,Mid-Term Stay Fully Furnished w/Parking,143146404,Roland,,Bayview Village,43.76634,-79.38363,Entire home/apt,,28,2,2024-11-02,0.07,1,7,1,,1
6.1292E+17,Cozy apartment with patio near Trinity Bellwoods,4882503,Agatha,,Niagara,43.644455,-79.406456,Entire home/apt,,2,63,2024-07-10,2.15,1,0,7,STR-2203-HBBVHJ,1
6.12928E+17,Welcome to the Toronto Christian Bed and Breakfast,455962486,Collett,,Elms-Old Rexdale,43.71247,-79.54683,Private room,98,1,14,2022-10-22,0.47,1,89,0,STR-2204-GDVVHF,1
6.1297E+17,Modern Private Suite By Subway w Free Parking,2766334,Justin,,Briar Hill-Belgravia,43.70001,-79.4434,Entire home/apt,202,3,125,2024-09-16,4.44,1,358,39,STR-2204-FKGPHB,1
6.22566E+17,Stylish Studio Unit at Yonge-Dundas Square,451703468,Xinyi,,Church-Yonge Corridor,43.65472,-79.37838,Entire home/apt,234,1,160,2024-11-04,6.05,1,11,60,STR-2206-FFLKVB,1
6.22697E+17,Cozy private room in Toronto near TTC/subway/bus,272046245,Naira,,Wexford/Maryvale,43.74651,-79.30879,Private room,21,30,3,2023-04-01,0.12,17,365,0,,17
6.23079E+17,Modern unit in a great neighborhood (Upper Unit),61249186,Zizzou,,Ionview,43.73571,-79.27652,Entire home/apt,102,28,3,2023-07-01,0.12,2,71,0,STR-2208-FTFPHC,2
6.23089E+17,Luxe penthouse: 3BR + private patio @ queen west,295917350,An,,Niagara,43.64583,-79.40605,Entire home/apt,785,2,42,2024-08-25,1.42,1,298,5,STR-2205-JFRBHM,1
6.23127E+17,Downtown private washroom /basement/B02,457676150,Guangrong,,Trinity-Bellwoods,43.650318,-79.406227,Private room,,28,6,2023-09-30,0.21,8,0,0,,8
6.23155E+17,Clean Modern Leslieville Apartment,186605595,Andrew,,South Riverdale,43.66567,-79.34773,Entire home/apt,139,2,78,2024-10-20,3.04,1,11,26,STR-2207-JCFKVM,1
6.23162E+17,Cheerful 3 Bedrooms - 20min to Downtown w/ Patio,18695102,Sze Yiu,,Woodbine-Lumsden,43.69079062,-79.30699512,Entire home/apt,290,3,34,2024-08-12,1.16,3,258,4,STR-2110-GVPPHH,3
6.23315E+17,New Sub Penthouse Downtown,14953252,Yoni,,Waterfront Communities-The Island,43.64816,-79.38922,Entire home/apt,500,28,2,2024-09-15,0.14,1,363,1,,1
6.23332E+17,Private 2BR Basement Apartment Kensington/Annex,458307987,Marni,,University,43.6584,-79.40275,Entire home/apt,,28,0,,,1,0,0,,1
6.23404E+17,Cheerful private room with private washroom,220486079,Chetanaya,,Wexford/Maryvale,43.75523162,-79.28845374,Private room,,28,21,2023-01-21,0.78,1,0,0,STR-2208-GJMVHF,1
6.23456E+17,Cozy Oasis in Peaceful Neighborhood Free Parking,35428796,Camille,,Pleasant View,43.77842,-79.33479,Entire home/apt,175,2,63,2024-11-03,2.2,1,4,23,STR-2205-FWFHHD,1
6.23463E+17,Lovely 2-bed / 2 bath Loft in King West w/ Parking,30450598,Caroline,,Niagara,43.6408455,-79.4143193,Entire home/apt,368,3,71,2024-10-20,2.56,1,207,31,STR-2207-HFSKVJ,1
6.23697E+17,Executive townhouse in downtown Toronto,409984114,Jenny,,Niagara,43.64261,-79.40863,Entire home/apt,,28,4,2023-04-30,0.17,1,0,0,,1
6.2372E+17,Penthouse Hart,458387200,Jeffrey,,Church-Yonge Corridor,43.66697,-79.38182,Entire home/apt,119,90,1,2024-05-04,0.16,1,310,1,,1
6.2373E+17,Spacious & Vibrant upstairs apartment,312912183,Daniel P,,Corso Italia-Davenport,43.67402,-79.44543,Entire home/apt,145,1,132,2024-11-03,4.36,1,157,37,STR-2203-JFGPHM,1
6.23775E+17,Midtown 1 BDRM with incredible view & parking,160332614,Justin,,Casa Loma,43.68218087,-79.41674745,Entire home/apt,325,28,18,2024-08-20,0.61,1,90,4,STR-2205-GSRBHG,1
6.23818E+17,Contemporary 5 Bedroom home in central Toronto,427142238,Ankit,,Junction Area,43.67159,-79.47492,Entire home/apt,692,3,59,2024-08-27,1.96,1,234,17,STR-2204-FXXBHD,1
6.23832E+17,Leslieville Designer’s Residence - Free Prkg,1829006,Georgia,,South Riverdale,43.66048,-79.33368,Entire home/apt,257,5,37,2024-06-09,1.57,1,15,2,STR-2112-HBFDVJ,1
6.24427E+17,Beautiful and Stylish 1 BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64262772,-79.38052368,Entire home/apt,,28,5,2024-09-08,0.49,39,347,5,,39
6.24476E+17,Cheerful 1 bedroom with Patio,36832501,Zheng,,Agincourt North,43.81033,-79.28733,Private room,39,1,120,2024-10-19,4.04,3,39,47,STR-2204-JDBVHM,3
6.24494E+17,Lovely 1-Bedroom Condo Downtown Toronto,99561431,Mark,,Waterfront Communities-The Island,43.63927,-79.39867,Entire home/apt,100,30,12,2024-09-22,0.46,2,155,3,,2
6.24526E+17,HEART QUEEN WEST 2 BDRM w private patio & parking,846505,Julie,,Trinity-Bellwoods,43.646656,-79.408936,Entire home/apt,,28,3,2023-10-08,0.13,52,25,0,,52
6.24552E+17,Vicki and Dave's Place,167955214,Victoria,,East End-Danforth,43.68125,-79.29298,Entire home/apt,,62,1,2022-09-01,0.04,1,0,0,,1
6.24703E+17,A Little Slice of Heaven,412923844,Mona,,Willowdale East,43.76100502,-79.40528448,Private room,64,28,41,2024-10-21,3.39,1,90,41,STR-2310-HMPVHX,1
6.24738E+17,"New queen bedroom, 1-minute walk to the bus stop.",187430603,Dung Tien,,Islington-City Centre West,43.62647,-79.51869,Private room,43,28,13,2024-10-10,0.45,5,310,5,,5
6.24886E+17,Private cozy room in Toronto near TTC/subway/bus,272046245,Naira,,Wexford/Maryvale,43.74635,-79.30831,Private room,21,30,1,2022-09-07,0.04,17,365,0,,17
6.24904E+17,relaxation- single room 3,259872962,Huong Thao,,West Humber-Clairville,43.724,-79.61848,Private room,49,3,36,2024-10-30,2.06,4,356,20,STR-2204-FWRBHD,4
6.25198E+17,Amazing 2BD home/w Ravine view &  Stunning Sunroom,300201905,Homeira,,O'Connor-Parkview,43.70550788,-79.31441788,Shared room,102,28,0,,,1,90,0,,1
6.25505E+17,🔥Modern High Floor Deluxe King Suite /w City Views,287908518,Fadi,,Church-Yonge Corridor,43.654644,-79.379089,Entire home/apt,290,2,118,2024-10-06,4.15,1,168,23,STR-2205-GGHVHF,1
6.25682E+17,Cozy 2BR Condo in the heart of Downtown Toronto,438222001,Dona,,Moss Park,43.65643,-79.37305,Entire home/apt,,2,42,2024-08-23,1.48,1,0,16,STR-2206-HWZRVL,1
6.25901E+17,"3BR Modern Home, Free Parking & Self Check-in",80133058,Steven,,Woodbine-Lumsden,43.69273,-79.30518,Entire home/apt,52,30,27,2024-09-16,0.92,1,106,5,STR-2211-JFSRVM,1
6.26023E+17,Triple Room with Garden View,210689721,Mete,,York University Heights,43.75106406,-79.50471174,Private room,119,28,21,2023-09-30,1,3,180,0,STR-2101-FJWPHB,3
6.2629E+17,Beautiful home,284330525,Yeny,,Mount Olive-Silverstone-Jamestown,43.7564,-79.58828,Private room,120,28,1,2022-08-23,0.04,2,365,0,,2
6.26678E+17,Artist's home with double-sided fireplace & garden,275251866,Pamela,,Stonegate-Queensway,43.63691,-79.50959,Entire home/apt,115,30,23,2024-08-21,0.78,1,90,4,STR-2205-GSTPHG,1
6.26844E+17,Beaches - Guest suite,263077004,Ali,,The Beaches,43.67639,-79.28387,Private room,104,1,191,2024-10-21,6.35,1,194,85,STR-2205-GRHVHG,1
6.26933E+17,Sunny and cozy studio in the heart of Toronto,115815109,Gabriela,,North St.James Town,43.669491,-79.37326,Entire home/apt,117,2,77,2024-10-20,2.64,1,256,31,STR-2205-JCYKVM,1
6.26961E+17,Room in the Annex - C,433375754,Zhi Hua,,University,43.66382,-79.40901,Private room,55,31,2,2023-04-30,0.07,2,180,0,,2
6.27508E+17,Entertainment District - Private BD+Bath Rm. Condo,8311901,Felix,,Waterfront Communities-The Island,43.647404,-79.389893,Private room,76,28,6,2024-08-13,0.21,1,190,4,,1
6.27667E+17,Toronto Hunt Club: Executive Retreat,80811337,Ekaterina,,Birchcliffe-Cliffside,43.68659,-79.27209,Entire home/apt,180,28,25,2024-08-06,0.92,1,179,7,STR-2207-HWLPHL,1
6.27728E+17,Private cozy room in a house in Toronto near TTC,272046245,Naira,,Wexford/Maryvale,43.74522,-79.30861,Private room,21,30,0,,,17,311,0,,17
6.28027E+17,Bright and charming home with gorgeous backyard,73745207,Ramses,,Oakwood Village,43.6885,-79.43539,Entire home/apt,,2,8,2024-08-09,0.29,1,0,4,STR-2205-GKLHHF,1
6.28063E+17,Beautiful 2 floor penthouse suite,218681642,Eric,,Mimico (includes Humber Bay Shores),43.6239698,-79.4884113,Entire home/apt,,28,0,,,1,364,0,STR-2208-HCFPHJ,1
6.28126E+17,Tasteful decorum 3 bdrm home with coffee &wine bar,90837341,Krystal,,Wexford/Maryvale,43.76193,-79.3169,Entire home/apt,221,2,93,2024-10-19,3.1,1,58,20,STR-2011-FKXRVB,1
6.28289E+17,Unique Private  Loft * Patio * Parking *King bed,10486938,Elena,,Little Portugal,43.645958,-79.432198,Private room,55,28,9,2024-10-01,0.31,8,134,2,,8
6.28326E+17,Lovely Studio Condo Walk to subway/CN Tower/KingSt,219168756,Keian,,Waterfront Communities-The Island,43.64858,-79.39318,Entire home/apt,177,30,46,2023-12-15,1.54,1,91,1,STR-2205-FWDBHD,1
6.28486E+17,Toronto Skyline View Condo,38384935,Hari,,Church-Yonge Corridor,43.66153725,-79.37800601,Entire home/apt,360,28,0,,,1,365,0,,1
6.28492E+17,Cozy 1 bedroom laneway house downtown Eastside,65056190,Onur,,South Riverdale,43.65735,-79.34694,Entire home/apt,143,3,39,2024-10-04,1.46,1,345,21,STR-2205-GFTPHF,1
6.2875E+17,Pembroke Hideaway,125563609,Raymond,,Moss Park,43.6588,-79.37448,Private room,193,3,71,2024-10-25,2.48,3,288,32,STR-2108-GPWVHG,3
6.28777E+17,Brand New Condo Downtown Toronto beside CN Tower,459532258,Daniel,,Waterfront Communities-The Island,43.642166,-79.381622,Entire home/apt,300,28,87,2024-11-05,2.93,1,159,26,STR-2204-HSPVHL,1
6.28891E+17,Beautifully Furnished Private Bedroom,433194730,Cynthia Chinwe,,Black Creek,43.758453,-79.516647,Private room,80,1,30,2024-09-14,1,3,365,8,STR-2202-HKMKVK,3
6.28933E+17,The Splendid - Penthouse by Yorkdale Mall-Subway,429818153,John,,Yorkdale-Glen Park,43.72265,-79.45754,Entire home/apt,213,28,85,2023-10-22,2.97,1,251,0,STR-2206-GMBXVG,1
6.28942E+17,Cheerful 1-Bedroom home by York University/Vaughan,187903940,Nakib,,York University Heights,43.76906,-79.50098,Private room,,28,18,2023-12-15,0.61,5,0,1,STR-2012-HLXVHK,5
6.28967E+17,"Bloor West getaway, spacious 2 bedroom suite",226263814,Ava,,High Park North,43.65543,-79.47772,Entire home/apt,119,2,91,2024-11-06,3.13,1,182,32,STR-2205-FVPVHD,1
6.34192E+17,"Private, Clean 2BR Toronto Townhome w/Safe Parking",82320120,Michael,,Downsview-Roding-CFB,43.73168,-79.46477,Entire home/apt,134,3,71,2024-09-24,2.52,1,281,34,STR-2209-HPQBHK,1
6.3427E+17,Midtown Toronto 2Br Oasis w/ Hot Tub and Fire Pit,7863853,Allen,,Mount Pleasant East,43.70919,-79.38997,Entire home/apt,199,28,5,2024-07-31,0.18,3,96,4,,3
6.34291E+17,Cozy 1 Bedroom Apartment - Great Location,17173733,Tharshan,,West Hill,43.7581711,-79.20087121,Entire home/apt,,28,0,,,1,364,0,,1
6.34703E+17,Cozy private room in Toronto near TTC,272046245,Naira,,Wexford/Maryvale,43.74663,-79.3085,Private room,22,30,1,2022-07-21,0.04,17,361,0,,17
6.34722E+17,"2 BDRM with Free Parking - Ent. District, MTCC",415312439,Julia,,Waterfront Communities-The Island,43.64393,-79.38094,Entire home/apt,337,28,102,2024-10-04,3.44,1,181,42,STR-2106-HMZDVK,1
6.34784E+17,Spacious 3 Bedrooms 3 Baths House Downtown+Parking,165124493,Mehran,,Little Portugal,43.6469,-79.42644,Entire home/apt,300,28,3,2024-03-03,0.11,12,365,1,,12
6.34918E+17,Modern 3 Bedroom 3 Bathroom House Downtown+Parking,165124493,Mehran,,Little Portugal,43.64655,-79.42641,Entire home/apt,300,28,9,2024-10-31,0.32,12,365,2,,12
6.34974E+17,Downtown private washroom/second floor/203,457676150,Guangrong,,Trinity-Bellwoods,43.650318,-79.406227,Private room,,28,5,2023-10-31,0.18,8,0,0,,8
6.3499E+17,Downtown cozy bedroom/main floor/102,457676150,Guangrong,,Trinity-Bellwoods,43.650318,-79.406227,Private room,,28,8,2024-10-07,0.3,8,8,5,,8
6.34997E+17,Downtown cozy bedroom/main floor/105,457676150,Guangrong,,Trinity-Bellwoods,43.650318,-79.406227,Private room,,28,0,,,8,0,0,,8
6.35191E+17,STR-2206-GDSKVf Yongefinch subway graceful bedroom,454778715,Guoyu,,Newtonbrook West,43.7852946,-79.4268652,Private room,,7,67,2023-12-09,2.34,3,4,2,STR-2206-GDSKVF,3
6.35404E+17,Unique Artist Home with Backyard Oasis,10416017,Kamyar,,Mount Pleasant West,43.702229,-79.395218,Entire home/apt,414,3,47,2024-10-15,1.64,2,336,14,STR-2010-FGYXPB,2
6.35429E+17,"Lakeview, Ent. District 3 BR + 2 BA + Free Parking",379395977,Partow,,Waterfront Communities-The Island,43.64287,-79.3823,Entire home/apt,386,1,51,2024-10-30,2.72,1,175,30,STR-2012-FVMBHD,1
6.35435E+17,"Master Bedroom + Pvt bath, work desk. No Basement",153207,Vikram,,Dorset Park,43.7492,-79.26962,Private room,48,28,15,2024-08-04,0.52,5,331,4,STR-2205-HJGPHJ,5
6.35625E+17,Close to Public Transportation,418915455,Aida,,Eglinton East,43.74012,-79.2618,Private room,38,28,2,2024-10-04,1.58,5,356,2,STR-2108-FTPPHC,5
6.3566E+17,Spacious private room with a queen-size bed,442117896,Sveb,,Englemount-Lawrence,43.72316,-79.4391,Private room,75,28,1,2022-10-13,0.04,2,365,0,,2
6.35665E+17,Cheerful private room with a queen-size bed,442117896,Sveb,,Englemount-Lawrence,43.72327,-79.44049,Private room,,28,3,2023-10-01,0.11,2,364,0,,2
6.36035E+17,Cheerful 3-bedroom with free parking!,461200945,Hong Ly,,Dorset Park,43.74897,-79.285049,Entire home/apt,250,28,21,2024-06-10,0.81,4,270,1,STR-2209-FHSRVB,4
6.36109E+17,Cozy private room in Toronto near TTC/subway/bus,272046245,Naira,,Wexford/Maryvale,43.74694,-79.31052,Private room,22,30,0,,,17,328,0,,17
6.36236E+17,2 Bedroom Basement Apartment,92863879,Fayaz,,Kingsview Village-The Westway,43.70063,-79.55026,Entire home/apt,150,2,84,2024-09-23,2.85,1,265,9,STR-2205-FSVXVC,1
6.36699E+17,1 Bed Room Lake View. (Minimum 3 days),24304818,Agnaldo,,Mimico (includes Humber Bay Shores),43.62211,-79.48422,Entire home/apt,,28,0,,,2,83,0,STR-2205-GYSHHH,2
6.37131E+17,Studio Unit in Toronto Riverdale with Parking,50490083,Seungmin,,Blake-Jones,43.67272,-79.3414,Entire home/apt,136,1,49,2024-11-05,1.97,1,28,25,STR-2206-HZDDVM,1
6.37156E+17,Cozy apartment in the heart of Trinity Bellwoods!,6696432,Carly,,Trinity-Bellwoods,43.65141,-79.41756,Entire home/apt,213,1,106,2024-10-27,4.26,1,32,37,STR-2208-GWRHHH,1
6.3716E+17,Mimico: Main Front Bedroom,365017613,Anh Thu,,Mimico (includes Humber Bay Shores),43.6062529,-79.4916335,Private room,65,28,12,2024-04-16,1.05,2,180,12,STR-2309-HXFDVY,2
6.37448E+17,Clean/Quiet/Private modern apartment,13162025,Kes,,Alderwood,43.610794,-79.539948,Entire home/apt,105,28,9,2024-10-14,0.34,1,334,5,,1
6.37513E+17,"Spacious Apmt 5min to Subway, Restaurant, Grocery",12740414,Oleg,,Mount Pleasant West,43.6974,-79.39018,Entire home/apt,110,28,7,2024-06-28,0.26,1,32,3,,1
6.3761E+17,Cheerful one bedroom private bath and patio,408591534,Di,,Kensington-Chinatown,43.65172,-79.39684,Private room,120,28,6,2024-09-01,0.22,23,310,2,,23
6.37637E+17,Private Suite W/ Backyard (Yonge & Finch),264934407,Natik,,Willowdale West,43.77535,-79.42026,Entire home/apt,120,30,3,2024-09-03,0.17,2,365,1,,2
6.37665E+17,Artsy and Comfy Home with a View,6434391,Bard,,Niagara,43.6366434,-79.4046054,Entire home/apt,,3,108,2024-10-24,3.67,1,1,33,STR-2205-FTLKVC,1
6.37721E+17,Beautifully Renovated  2 Bedroom Basement Apt.,317515449,Nikki,,Parkwoods-Donalda,43.75531,-79.326,Entire home/apt,179,5,18,2024-10-21,0.63,1,74,7,STR-2205-GJYKVF,1
6.37865E+17,"Bedroom+attached Privatebath, Kitchen, No Basement",153207,Vikram,,Dorset Park,43.74951,-79.27,Private room,43,28,16,2024-04-02,0.6,5,205,2,STR-2205-HJGPHJ,5
6.37876E+17,Private Bedroom + kitchen access + no basement,153207,Vikram,,Dorset Park,43.74739,-79.26964,Private room,39,28,18,2024-10-01,0.63,5,365,2,STR-2205-HJGPHJ,5
6.38024E+17,Spacious LUX 2BD Downtown Toronto + FREE Parking!,331384077,Nancy,,Waterfront Communities-The Island,43.64295,-79.37934,Entire home/apt,604,28,0,,,6,269,0,,6
6.3818E+17,Rowhouse near the Eaton Centre,31146334,Kelly,,Regent Park,43.65784454,-79.36029816,Entire home/apt,,1,37,2024-08-26,1.29,2,0,12,STR-2012-GHZBHF,2
6.38407E+17,CN Tower view in heart of downtown,144442449,Alireza,,Waterfront Communities-The Island,43.64274,-79.38197,Entire home/apt,668,1,152,2024-09-20,5.4,1,6,60,STR-2206-GXVXVH,1
